"","tot.germ","pred.mass","treat.sh","tree.id","seedling.biomass"
"m12.21.a",0,0.0140234394468068,"near","m12",NA
"m12.21.b",0,0.0147666616711123,"far","m12",NA
"m12.22.b",1,0.0110400093925618,"pot","m12",NA
"m12.23.a",0,0.0180967255387051,"far","m12",NA
"m12.23.b",1,0.018614078697443,"near","m12",NA
"m12.24.a",1,0.0166941899319308,"far","m12",0.008
"m12.24.b",1,0.0172145183967736,"far","m12",NA
"m12.25.a",0,0.0177156874920981,"pot","m12",NA
"m12.25.b",1,0.017098465184319,"pot","m12",NA
"m12.26.b",1,0.0170577629320985,"near","m12",NA
"m12.27.a",0,0.0158002769383867,"pot","m12",NA
"m12.27.b",1,0.0160855682816828,"far","m12",0.0055
"m12.28.a",1,0.0190382253396917,"near","m12",NA
"m12.28.b",1,0.0196780458647135,"pot","m12",NA
"m12.29.b",0,0.0156888418165901,"near","m12",NA
"m12.30.b",0,0.0156117001547179,"far","m12",NA
"m12.31.a",1,0.0147093864366517,"far","m12",NA
"m12.31.b",1,0.0138286124598703,"pot","m12",NA
"m12.32.a",NA,0.0167338511186149,"far","m12",NA
"m12.32.b",1,0.0170563271830708,"near","m12",NA
"m12.33.a",1,0.0195892700843875,"far","m12",NA
"m12.33.b",0,0.0187611361584064,"far","m12",NA
"m12.34.b",0,0.015619492944265,"pot","m12",NA
"m13.1.a",1,0.021896760428959,"pot","m13",NA
"m13.1.b",1,0.0222632316568204,"near","m13",NA
"m13.2.a",0,0.0239468541922292,"pot","m13",NA
"m13.2.b",1,0.0235539759950248,"far","m13",NA
"m13.3.a",1,0.0216835204464919,"near","m13",0.0098
"m13.3.b",1,0.0217169024183965,"pot","m13",NA
"m13.4.a",0,0.0228168821221047,"near","m13",NA
"m13.4.b",0,0.0232237349779753,"near","m13",NA
"m13.5.a",1,0.0209014464926676,"near","m13",NA
"m13.5.b",0,0.0218185860958534,"far","m13",NA
"m13.6.a",1,0.0213127239528425,"far","m13",NA
"m13.6.b",1,0.0208061033336779,"pot","m13",0.0181
"m13.7.a",1,0.018367835781481,"far","m13",NA
"m13.8.a",0,0.0215462931519068,"far","m13",NA
"m13.9.a",0,0.0223039318742208,"pot","m13",NA
"m13.10.a",1,0.0191653586907794,"pot","m13",0.0119
"m13.12.a",0,0.0176060482594876,"near","m13",NA
"m13.12.b",0,0.0177012849668916,"pot","m13",NA
"m13.13.b",1,0.0230297712703069,"near","m13",NA
"m13.14.a",0,0.0151731611343651,"near","m13",NA
"m13.14.b",1,0.015198720766123,"far","m13",NA
"m13.15.a",1,0.0213446514300335,"far","m13",NA
"m13.15.b",0,0.0226284280418864,"pot","m13",NA
"m13.16.a",0,0.0232946844450949,"far","m13",NA
"m13.16.b",1,0.0228281442857751,"near","m13",0.004
"m13.17.a",1,0.0211678741547463,"far","m13",NA
"m13.17.b",1,0.0215597079453553,"far","m13",NA
"m13.18.b",0,0.0197224591776355,"pot","m13",NA
"m13.19.a",0,0.0229671636802413,"pot","m13",NA
"m13.19.b",1,0.0234429994507083,"near","m13",NA
"m13.20.a",0,0.019621010973831,"pot","m13",NA
"m13.20.b",1,0.0214393069286626,"far","m13",0.0084
"m13.21.a",1,0.0229947580113743,"near","m13",NA
"m13.21.b",0,0.0228668967186056,"pot","m13",NA
"m13.22.a",0,0.0150419134931131,"near","m13",NA
"m13.22.b",0,0.0149962567913569,"near","m13",NA
"m13.23.a",1,0.0212379358777559,"near","m13",0.0092
"m13.23.b",0,0.0206612846975044,"far","m13",NA
"m13.24.a",0,0.0177779719232244,"far","m13",NA
"m13.25.a",0,0.0199330153866231,"far","m13",NA
"m13.25.b",1,0.0199573237201254,"near","m13",NA
"m13.27.a",1,0.0161601794499536,"pot","m13",NA
"m13.27.b",1,0.0156676941180218,"pot","m13",0.003
"m13.28.a",0,0.0228880351142272,"pot","m13",NA
"m13.28.b",0,0.0227551267510455,"near","m13",NA
"m13.29.b",0,0.0164677299583188,"far","m13",NA
"m13.30.b",1,0.0232218895552115,"pot","m13",0.0061
"m13.31.a",1,0.0218585716416475,"near","m13",0.0124
"m13.31.b",0,0.0211536814010753,"near","m13",NA
"m13.32.a",1,0.0240800894640756,"near","m13",NA
"m13.32.b",0,0.0228846956276902,"far","m13",NA
"m13.33.a",0,0.020959214725491,"far","m13",NA
"m13.33.b",0,0.0231759492421762,"pot","m13",NA
"m13.34.a",0,0.0140717177997082,"far","m13",NA
"m13.35.a",0,0.0206287574649408,"far","m13",NA
"m13.35.b",0,0.0209636200555144,"far","m13",NA
"m13.36.b",1,0.0161691378193885,"pot","m13",NA
"m13.37.a",1,0.0208270823200622,"pot","m13",NA
"m13.37.b",0,0.0217726782593782,"near","m13",NA
"m13.38.a",1,0.0220685263882915,"pot","m13",NA
"m13.38.b",1,0.0176283483309731,"far","m13",NA
"m13.39.a",0,0.0175502210427226,"near","m13",NA
"m13.39.b",1,0.0169734792493586,"pot","m13",NA
"m13.40.a",1,0.0212684812822986,"near","m13",NA
"m13.40.b",0,0.0217264449648565,"near","m13",NA
"m13.41.a",0,0.0169266999273327,"near","m13",NA
"m13.41.b",1,0.0162122147420946,"far","m13",0.0117
"m13.42.a",1,0.0223448193887815,"far","m13",0.0058
"m13.42.b",1,0.0223997166371311,"pot","m13",NA
"m13.43.b",0,0.0227280140996989,"near","m13",NA
"m13.44.b",0,0.0194126338846567,"far","m13",NA
"m13.45.a",0,0.0230985665269533,"pot","m13",NA
"m13.45.b",0,0.0238098422334003,"pot","m13",NA
"m13.46.a",1,0.0184632863948322,"pot","m13",NA
"m13.46.b",0,0.018349346677662,"near","m13",NA
"m13.47.b",0,0.0222394012053523,"far","m13",NA
"m13.48.b",1,0.0219256335516071,"pot","m13",NA
"m13.49.b",0,0.0208873477316785,"near","m13",NA
"m13.50.b",0,0.0214854761782895,"far","m13",NA
"m13.51.a",0,0.0150754724143016,"far","m13",NA
"m13.51.b",0,0.0150006886237159,"pot","m13",NA
"m13.52.a",0,0.0220069195248586,"far","m13",NA
"m13.52.b",0,0.0195738692556622,"near","m13",NA
"m13.53.b",0,0.017195860573563,"far","m13",NA
"m13.54.a",0,0.0207780508721227,"pot","m13",NA
"m13.54.b",0,0.0192011845861616,"pot","m13",NA
"m13.55.a",1,0.0217058630421529,"pot","m13",NA
"m13.56.a",1,0.0212340051793439,"pot","m13",NA
"m13.58.a",0,0.0232207156436356,"near","m13",NA
"m13.58.b",0,0.023021521960184,"near","m13",NA
"m13.59.a",0,0.0207445775394562,"near","m13",NA
"m13.59.b",1,0.0219703699337265,"far","m13",NA
"m13.60.a",1,0.0211405356488585,"far","m13",NA
"m13.60.b",0,0.0220582323357495,"pot","m13",NA
"m13.62.a",0,0.0157502583422753,"far","m13",NA
"m13.62.b",0,0.015752552201837,"far","m13",NA
"m13.63.b",0,0.0160917248506567,"pot","m13",NA
"m13.64.a",0,0.0157076095161541,"pot","m13",NA
"m13.64.b",1,0.0157639552752468,"near","m13",NA
"m13.65.a",0,0.0188741514184512,"pot","m13",NA
"m13.65.b",0,0.0197704189861632,"far","m13",NA
"m13.66.a",1,0.0210972755366745,"near","m13",NA
"m13.66.b",1,0.0213658861157756,"pot","m13",NA
"m13.67.b",0,0.0228705300012455,"near","m13",NA
"m13.68.a",1,0.020723119553583,"near","m13",NA
"m13.68.b",0,0.0217224350312835,"far","m13",NA
"m13.69.a",1,0.0212085010978084,"far","m13",NA
"m13.69.b",0,0.0215633710020249,"pot","m13",NA
"m13.70.a",1,0.0217227023007218,"far","m13",0.0043
"m13.70.b",1,0.0221379457641828,"near","m13",NA
"m13.71.a",1,0.0202129631509456,"far","m13",NA
"m13.71.b",0,0.0202534314882515,"far","m13",NA
"m13.72.b",0,0.0159347646925811,"pot","m13",NA
"m13.73.b",1,0.0193530907380038,"near","m13",NA
"m13.74.a",1,0.0165449582366801,"pot","m13",NA
"m13.74.b",0,0.0166156625352724,"far","m13",NA
"m13.75.b",1,0.0211892017560146,"pot","m13",NA
"m13.76.a",0,0.0147649772536977,"near","m13",NA
"m13.76.b",0,0.0141200744069121,"near","m13",NA
"m13.77.b",0,0.0204522024948939,"far","m13",NA
"m13.78.b",0,0.0210412747813859,"pot","m13",NA
"m13.79.a",0,0.0176680263490476,"far","m13",NA
"m13.79.b",1,0.0176406596757424,"near","m13",NA
"m13.80.a",1,0.0164990766531645,"far","m13",NA
"m13.80.b",0,0.0172146635822343,"far","m13",NA
"m13.81.a",1,0.0194054825076354,"pot","m13",NA
"m13.81.b",1,0.0208976832852876,"pot","m13",NA
"m13.82.a",0,0.0198748511269616,"pot","m13",NA
"m13.82.b",0,0.021960526369621,"near","m13",NA
"m13.83.a",0,0.0209385768508088,"pot","m13",NA
"m13.83.b",0,0.0218547281473777,"far","m13",NA
"m13.84.a",NA,0.0220132215024937,"near","m13",NA
"m13.84.b",1,0.02071475109232,"pot","m13",0.0135
"m13.85.a",0,0.0229946557321661,"near","m13",NA
"m13.85.b",NA,0.0234692753519434,"near","m13",NA
"m13.86.a",0,0.0184827312703724,"near","m13",NA
"m13.86.b",0,0.017677128394304,"far","m13",NA
"m13.87.a",1,0.0193051517240106,"far","m13",NA
"m13.87.b",1,0.0197621958330455,"pot","m13",NA
"m13.88.a",0,0.0215597136489104,"far","m13",NA
"m13.88.b",0,0.02164525957032,"near","m13",NA
"m13.89.a",0,0.0219605997367545,"far","m13",NA
"m13.89.b",0,0.0217316967071716,"far","m13",NA
"m13.90.a",0,0.0215826233170015,"pot","m13",NA
"m13.90.b",0,0.0222471099593493,"pot","m13",NA
"m13.91.a",1,0.0222219866667814,"pot","m13",NA
"m13.91.b",1,0.020765775310407,"near","m13",NA
"m13.92.a",1,0.020895148118707,"pot","m13",NA
"m13.92.b",0,0.0223938074416805,"far","m13",NA
"m13.93.b",1,0.0149614753737864,"pot","m13",NA
"m13.94.a",1,0.0209537215810418,"near","m13",0.0134
"m13.95.a",1,0.0212116744819232,"near","m13",NA
"m13.95.b",1,0.0212622752581225,"far","m13",NA
"m13.96.a",1,0.0162071185448029,"far","m13",0.0122
"m13.96.b",0,0.0162847310751563,"pot","m13",NA
"m13.97.a",1,0.0215052883094138,"far","m13",0.0119
"m13.97.b",0,0.0222252413288861,"near","m13",NA
"m13.98.a",1,0.0167078142418347,"far","m13",NA
"m13.98.b",0,0.0149495630117534,"far","m13",NA
"m13.99.a",1,0.0227238289128539,"pot","m13",NA
"m13.99.b",1,0.0227170557582379,"pot","m13",NA
"m13.100.a",0,0.0213129669833528,"pot","m13",NA
"m13.100.b",0,0.0221082477833691,"near","m13",NA
"m13.101.a",1,0.0232854291416768,"pot","m13",NA
"m13.101.b",0,0.0235293560889013,"far","m13",NA
"m13.102.b",1,0.0228963972690982,"pot","m13",0.0069
"m13.103.a",1,0.0219108489253929,"near","m13",0.0024
"m13.103.b",1,0.0225472887543342,"near","m13",NA
"m13.104.a",1,0.0200546570267185,"near","m13",0.0207
"m13.104.b",1,0.0203711967544032,"far","m13",NA
"m13.105.a",0,0.0234495277520715,"far","m13",NA
"m13.106.a",1,0.0165968188567963,"far","m13",NA
"m13.106.b",0,0.0160077762744761,"near","m13",NA
"m13.107.a",0,0.0146376345549832,"far","m13",NA
"m13.107.b",1,0.0166901173246489,"far","m13",NA
"m13.108.a",1,0.0154154828502079,"pot","m13",NA
"m13.108.b",0,0.01582043334999,"pot","m13",NA
"m14.1.a",0,0.0220411509573084,"pot","m14",NA
"m14.1.b",0,0.0226052131484181,"near","m14",NA
"m14.2.b",0,0.0181834172109635,"near","m14",NA
"m14.3.a",1,0.022319973645661,"near","m14",NA
"m14.3.b",1,0.0224004758323201,"far","m14",NA
"m14.4.a",1,0.0204287668984539,"near","m14",NA
"m14.5.b",1,0.0192878689895888,"pot","m14",NA
"m14.6.a",1,0.0183267017838783,"near","m14",0.0185
"m14.6.b",1,0.0165809146831843,"near","m14",0.0065
"m14.7.a",1,0.0216562293661368,"far","m14",NA
"m14.7.b",1,0.0211480850507599,"far","m14",NA
"m14.8.b",1,0.0253429854277761,"near","m14",NA
"m14.9.b",0,0.0191599640514754,"near","m14",NA
"m14.10.a",0,0.0197961040077407,"far","m14",NA
"m14.10.b",1,0.0212253270139925,"near","m14",NA
"m14.11.a",1,0.0203868330982271,"near","m14",NA
"m14.12.a",0,0.019462638217183,"near","m14",NA
"m14.12.b",1,0.0198146909739369,"pot","m14",NA
"m14.13.a",1,0.0202875508004911,"pot","m14",NA
"m14.13.b",1,0.0209311706836805,"pot","m14",NA
"m14.14.a",0,0.0210233065160341,"near","m14",NA
"m14.14.b",0,0.0201559660713079,"near","m14",NA
"m14.15.a",0,0.02215895300586,"far","m14",NA
"m14.15.b",0,0.0210926942259172,"far","m14",NA
"m14.16.a",0,0.0196826386186693,"near","m14",NA
"m14.16.b",0,0.0200744579179077,"near","m14",NA
"m14.17.b",0,0.0213493283379455,"near","m14",NA
"m14.18.a",1,0.0195513436630573,"far","m14",NA
"m14.18.b",1,0.0213023996629546,"near","m14",0.0101
"m14.19.a",1,0.0207554214935914,"near","m14",NA
"m14.19.b",0,0.0211851738207929,"far","m14",NA
"m14.20.b",1,0.0196832703818308,"pot","m14",NA
"m14.21.a",1,0.0198824924860784,"pot","m14",NA
"m14.21.b",0,0.0198708623386692,"pot","m14",NA
"m14.22.a",1,0.0201051876061393,"near","m14",NA
"m14.23.a",1,0.0178873625626803,"far","m14",NA
"m14.23.b",0,0.0186823270433804,"far","m14",NA
"m14.24.a",1,0.0208224994096803,"near","m14",NA
"m14.24.b",0,0.0213398367082802,"near","m14",NA
"m14.25.a",0,0.0217189531739576,"pot","m14",NA
"m14.25.b",1,0.0211144336759566,"near","m14",NA
"m14.26.a",0,0.0184574875399267,"far","m14",NA
"m14.26.b",1,0.0187164026383107,"near","m14",NA
"m14.27.a",1,0.0216858480699562,"near","m14",NA
"m14.27.b",1,0.0218020079132668,"far","m14",NA
"m14.28.a",1,0.0213054185487468,"near","m14",0.0038
"m14.28.b",1,0.0207117966054008,"pot","m14",NA
"m14.29.a",0,0.0191446847114974,"pot","m14",NA
"m14.29.b",0,0.0191195260049543,"pot","m14",NA
"m14.30.b",0,0.018353637043922,"near","m14",NA
"m14.31.a",1,0.020168875061625,"far","m14",NA
"m14.31.b",1,0.0204757681305021,"far","m14",0.0101
"m14.32.a",0,0.0217392473403721,"near","m14",NA
"m14.32.b",1,0.0211554187012324,"near","m14",NA
"m14.33.a",0,0.01906133189057,"pot","m14",NA
"m14.33.b",1,0.020789454791587,"near","m14",NA
"m14.34.a",0,0.0212873984911205,"far","m14",NA
"m14.34.b",0,0.0191157230153888,"near","m14",NA
"m14.35.a",0,0.0209094688674482,"near","m14",NA
"m14.35.b",1,0.0216889801422935,"far","m14",NA
"m14.36.a",1,0.0210070612879721,"near","m14",NA
"m14.36.b",0,0.019929584953458,"pot","m14",NA
"m14.37.a",0,0.0223446633694706,"pot","m14",NA
"m14.37.b",1,0.0212720730818815,"pot","m14",NA
"m14.38.a",0,0.0206099372336074,"near","m14",NA
"m14.39.a",1,0.0198680824183538,"far","m14",NA
"m14.39.b",0,0.0195227147081347,"far","m14",NA
"m14.40.a",1,0.0199807887034589,"near","m14",NA
"m14.40.b",1,0.0215810054255871,"near","m14",NA
"m14.41.b",1,0.0166993281687972,"near","m14",NA
"m14.42.a",1,0.0191067470970436,"far","m14",NA
"m14.42.b",0,0.0209510557443044,"near","m14",NA
"m14.43.a",1,0.0204536860914655,"near","m14",NA
"m14.43.b",1,0.0213498635592361,"far","m14",NA
"m14.44.b",0,0.0191739928159618,"pot","m14",NA
"m14.45.a",1,0.0219178128214649,"pot","m14",NA
"m14.45.b",1,0.0214366874330201,"pot","m14",NA
"m14.46.a",1,0.0204847812376782,"near","m14",NA
"m14.46.b",1,0.0203400303855936,"near","m14",NA
"m14.47.b",0,0.0195763681385714,"far","m14",NA
"m14.48.a",1,0.0199793695633124,"near","m14",NA
"m14.48.b",0,0.0198486490007961,"near","m14",NA
"m14.49.b",0,0.020231356634025,"near","m14",NA
"m14.50.a",1,0.0212267294922862,"far","m14",NA
"m14.50.b",1,0.0217792493605739,"near","m14",NA
"m14.51.a",0,0.0199139755703916,"near","m14",NA
"m14.52.b",1,0.0193203914767874,"pot","m14",NA
"m14.53.a",1,0.0204253406857272,"pot","m14",NA
"m14.53.b",0,0.0199326584348541,"pot","m14",NA
"m14.54.a",0,0.0225426978473083,"near","m14",NA
"m14.55.b",0,0.0204881170996153,"far","m14",NA
"m14.56.a",1,0.0218286030174716,"near","m14",NA
"m14.56.b",1,0.0212161734533906,"near","m14",0.0062
"m14.57.a",0,0.0202576285235251,"pot","m14",NA
"m14.57.b",0,0.0211794867269697,"near","m14",NA
"m14.59.a",1,0.0190127718950497,"near","m14",NA
"m14.59.b",0,0.0201652775874692,"far","m14",NA
"m14.60.b",0,0.0213698431081351,"pot","m14",NA
"m14.61.a",0,0.0211536863889389,"pot","m14",NA
"m14.61.b",1,0.0204716553312817,"pot","m14",NA
"m14.62.a",1,0.0213387119925921,"near","m14",0.0033
"m14.62.b",1,0.021917253836482,"near","m14",NA
"m14.63.a",0,0.0171123415892634,"far","m14",NA
"m14.63.b",1,0.016625355953964,"far","m14",0.0136
"m14.64.a",1,0.0204205944423578,"near","m14",NA
"m14.64.b",0,0.0220545473894386,"near","m14",NA
"m14.65.b",1,0.0187983199128527,"near","m14",NA
"m14.66.a",0,0.0204988504846349,"far","m14",NA
"m14.66.b",1,0.0207935563114868,"near","m14",NA
"m14.67.a",0,0.0223479625517307,"near","m14",NA
"m14.67.b",0,0.0220506286989654,"far","m14",NA
"m14.68.a",1,0.0202140051775279,"near","m14",NA
"m14.68.b",0,0.0220539955063202,"pot","m14",NA
"m14.69.a",0,0.0220846308186832,"pot","m14",NA
"m14.69.b",0,0.021177097329515,"pot","m14",NA
"m14.70.a",NA,0.0215562540800701,"near","m14",NA
"m14.70.b",1,0.021353319889348,"near","m14",NA
"m14.71.a",1,0.0199863627774183,"far","m14",0.0036
"m14.71.b",0,0.0194407842901837,"far","m14",NA
"m14.72.a",1,0.0210747084983871,"near","m14",0.0041
"m14.72.b",1,0.0220510999450933,"near","m14",NA
"m14.73.a",1,0.0221633026821797,"pot","m14",NA
"m14.73.b",1,0.0225980603893657,"near","m14",NA
"m14.74.a",0,0.0192720436804684,"far","m14",NA
"m14.74.b",0,0.0182712270255868,"near","m14",NA
"m14.75.a",1,0.0200767136385226,"near","m14",NA
"m14.75.b",1,0.0203080731527679,"far","m14",NA
"m14.76.a",1,0.0204342210098651,"near","m14",NA
"m14.76.b",1,0.0195057753679872,"pot","m14",0.036
"m14.77.b",0,0.0189012486113723,"pot","m14",NA
"m14.78.b",0,0.0173984600351478,"near","m14",NA
"m14.79.a",1,0.0206078568140057,"far","m14",NA
"m14.79.b",1,0.0204194243037986,"far","m14",0.0085
"m14.80.a",1,0.0214264948936079,"near","m14",NA
"m14.80.b",0,0.0217616521120251,"near","m14",NA
"m14.81.a",1,0.0201590147521686,"pot","m14",0.0152
"m14.81.b",0,0.0202546108033975,"near","m14",NA
"m14.83.a",1,0.0202434449790033,"near","m14",NA
"m14.83.b",1,0.0208477269511674,"far","m14",NA
"m14.84.a",1,0.0206859620291088,"near","m14",NA
"m14.84.b",0,0.0204056091561342,"pot","m14",NA
